#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:true" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:true" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:true" name="popSize">0.3</parameter>
#                <parameter id="growthRate.t:true" name="growthRate">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:true" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:true">
#                    <taxonset id="TaxonSet.true" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ePopSizePrior.t:true" name="distribution" x="@ePopSize.t:true">
#            <OneOnX id="OneOnX.100" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:true" name="distribution" x="@growthRate.t:true">
#            <LaplaceDistribution id="LaplaceDistribution.101" name="distr">
#                <parameter estimate="false" id="RealParameter.200" name="mu">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.201" name="scale">1.0</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="ucldStdevPrior.c:true" name="distribution">
#            <parameter id="ucldStdev.c:true" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@true" id="treeLikelihood.true" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:true">
#            <siteModel id="SiteModel.s:true" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:true" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:true" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:true" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:true" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:true" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:true">
#                <LogNormal S="@ucldStdev.c:true" id="LogNormalDistributionModel.c:true" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:true" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:true" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	CoalescentExponential	ePopSize	growthRate
13000	-8182.99329441105	-8175.264156517533	-7.729137893516709	-8175.264156517533	1.0154881970084608	0.006638227519375379	0.9999811072318151	2.9862849024010862E-5	0.005466916842521147	-5.439295497050435	5.770568106289641	2.1565098901161335
14000	-8186.316528179642	-8176.988044623447	-9.328483556194609	-8176.988044623447	1.0084500627933097	0.01706884445375758	1.0061378697023107	3.0977235765759765E-4	0.017435683676891134	-4.230487921921524	10.923523897031165	3.8643963171512747
15000	-8185.545906727715	-8175.920255337178	-9.625651390537719	-8175.920255337178	1.0861575479909105	0.10209005133595132	0.9436562452627865	0.006168572029765993	0.08293135674426753	-4.216601494960582	11.432318092194286	3.083826406642289
16000	-8186.3049491388965	-8176.375546025058	-9.929403113839037	-8176.375546025058	1.02667158119207	0.08591529730408252	0.9856900275649879	0.002950986839816958	0.0553552888229173	-2.350409480308862	21.56143317989821	4.741077521097926
17000	-8185.063346890621	-8175.12326179022	-9.940085100400909	-8175.12326179022	0.9809323663028274	0.03525029950771912	0.9960619408991626	0.001230849100632723	0.03531841531497639	-1.9564957308530053	31.4695384935799	5.31038981778692
18000	-8189.111434336888	-8180.109991481966	-9.001442854922383	-8180.109991481966	1.1286038497039395	0.0659596183016863	0.9981576117201133	0.002947489983625342	0.05451388600765393	-4.58531441830929	9.75605945367388	2.545176196760928
19000	-8188.141172426049	-8178.379003324664	-9.762169101385075	-8178.379003324664	1.025210436454084	0.06209580967541422	1.0193827309761505	0.0043643124650836924	0.06480753218285629	-7.868322702505801	4.538678500146978	0.8260558520421539
20000	-8191.533747161329	-8182.364694577601	-9.169052583728499	-8182.364694577601	1.0923665855202822	0.07551788946633772	0.972692350736073	0.009915710743938606	0.10192888326354187	-5.57872187493952	6.832805760954716	1.9881989622628289
21000	-8185.951856784212	-8175.1016610495435	-10.850195734668546	-8175.1016610495435	1.0524163432058649	0.0760067501180739	0.9754086128011094	0.0029761072967203505	0.05603821968552538	-6.218073865597208	15.250371022584073	2.222870836859036
22000	-8190.519481290694	-8179.61517002388	-10.904311266814302	-8179.61517002388	1.0188601087301081	0.16382990172713968	0.9865263686968222	0.015420047222966483	0.12760594182972476	-3.179001753907532	18.594191568786727	4.534259107706889
23000	-8185.357231620226	-8175.547573752336	-9.809657867890646	-8175.547573752336	1.0325281205523351	0.11847366861672456	0.9427525520247889	0.009113614996169639	0.10150305503915116	-2.527377562411264	20.13264782515758	4.2797341920975756
24000	-8186.830996647018	-8176.592143823832	-10.238852823185603	-8176.592143823832	0.9654312143039179	0.01694533830950657	1.0075333540981317	2.326926998227608E-4	0.01521355091208257	-5.358721452191629	7.881720960462354	3.976571253474951
25000	-8183.7651578044415	-8174.692641769256	-9.072516035185892	-8174.692641769256	0.995220381117343	0.05354272002163727	1.037524434280814	0.0039015386311552717	0.06087108272305839	-4.093108732740774	12.326335947450078	3.0031413559211515
26000	-8185.91047543303	-8176.824357877388	-9.086117555642033	-8176.824357877388	1.019072931425203	0.0555034193392183	0.9862696381630234	0.0029899927529872614	0.05462737238800024	-4.881990576530271	9.556483683125222	2.4606870428926273
27000	-8189.551893608832	-8180.424383977898	-9.127509630933545	-8180.424383977898	1.0420486813342373	0.017302588766847562	1.0048879921195268	1.4944804342466184E-4	0.012128805175171023	-3.7381492353297516	22.565928770589753	3.423364415440174
28000	-8188.125318514872	-8177.68626685877	-10.439051656101412	-8177.68626685877	1.0235349781201555	0.018443572685259934	0.9908258849346894	4.082653804901751E-4	0.02036351288541073	-0.954006947400333	96.07830913161665	6.0379376314694335
29000	-8185.382086386491	-8176.060450612913	-9.32163577357832	-8176.060450612913	0.9960173700783499	0.017393099267155262	0.9964786364940338	6.5025511376243E-5	0.008093043158185041	-2.054286610932466	37.794992225653786	4.782978668464926
30000	-8186.688358345834	-8176.700338368355	-9.98801997747847	-8176.700338368355	1.040563267107582	0.06097785455607387	1.0078702479300794	0.0035119693260075866	0.05802985455537725	-2.3111767334067848	28.61000686707868	4.77922382372652
31000	-8185.607276357745	-8174.356916855567	-11.250359502177705	-8174.356916855567	0.96299750282368	0.24273925007993152	1.0628850810818637	0.03751501537066179	0.18402449800377566	-2.4279241786624377	33.91396132678527	4.6427738787100665
32000	-8186.324512067312	-8176.1530105181055	-10.17150154920639	-8176.1530105181055	1.0568517302047926	0.19067395357826894	1.0349547756735467	0.007358607179554073	0.08051472792461069	-2.46408534248235	19.040778944709256	4.35248197154734
33000	-8190.335911161417	-8181.077944373302	-9.257966788115288	-8181.077944373302	0.9392825269514087	0.08413056686157375	1.0101876419030142	0.005710118329244121	0.07594916848521086	-4.495993659227266	9.923399106695971	2.7144056999211057
34000	-8186.151825870515	-8175.588523202825	-10.563302667689904	-8175.588523202825	0.9430317599842899	0.13609233966024206	1.0360660009488263	0.03610708719136792	0.18221976567406417	-5.638636559457333	11.980563702971219	2.3312116762560526
35000	-8187.062709908965	-8175.828432507744	-11.234277401221703	-8175.828432507744	1.0896811424270434	0.14317236726354698	0.9296935797071306	0.00606936658704102	0.08244613159449526	-6.6050857080430045	13.051639827299296	1.9082206828903892
36000	-8184.805210893573	-8177.108493138574	-7.696717754999076	-8177.108493138574	1.031191993414654	0.005444092503262737	1.0002661196292395	2.3405522218867688E-5	0.004835682348568287	-5.384766310588949	6.391738598426071	2.170813711174277
37000	-8185.308171214307	-8176.542208262554	-8.76596295175326	-8176.542208262554	1.0307476365016819	0.035032291572115466	0.9938693874409493	0.001325082998337877	0.036694864998934346	-3.6998519940904817	13.616356980319246	3.234086730827319
38000	-8186.821203537705	-8176.4415512326395	-10.379652305065143	-8176.4415512326395	1.0093832431305223	0.05045204103800667	1.0076811595061554	0.0025280358267415967	0.04971918644293891	-1.7526378577594344	54.09804790957587	5.207155243182351
39000	-8188.751416384315	-8178.37077694472	-10.380639439595523	-8178.37077694472	0.9402705446285433	0.12422712132098683	0.9982419394531008	0.011976216666167806	0.10635426917263678	-3.2083897564595265	22.455594009882553	4.023608710372397
40000	-8185.233756137002	-8177.080102679843	-8.153653457159589	-8177.080102679843	0.9688392583651155	0.014431710806425597	0.9944581808736608	1.350016915829902E-4	0.011658339462252715	-4.504228584192253	6.9599670040483685	2.9507422524066165
41000	-8187.928185587373	-8179.398932286231	-8.529253301142738	-8179.398932286231	0.9510732980680179	0.0042716923855197365	0.9992527653857178	1.8027359178902612E-5	0.004246555164014402	-6.826878697400322	3.7897531650158256	2.198668869170808
42000	-8185.36103933012	-8175.972327682771	-9.388711647349012	-8175.972327682771	1.0310327590761765	0.09686523083900224	0.9626777031317222	0.008286731764620782	0.09482371198603373	-3.0545726667940905	14.402757897581884	3.815808118121593
43000	-8183.886856748795	-8174.445032364166	-9.44182438462929	-8174.445032364166	1.0493540612246937	0.022545560011719024	0.9900955503686858	5.89398570351408E-4	0.02447177715091182	-4.397780661526367	9.279924162528099	3.8310473084334835
44000	-8185.179269021239	-8173.37956468347	-11.799704337769375	-8173.37956468347	1.0626371513081356	0.13122375380554224	0.9460482215173812	0.01703131113420877	0.13673157587770263	-2.493442065548913	41.03289762544894	5.511239925671829
45000	-8183.921244655935	-8175.536847972892	-8.384396683042274	-8175.536847972892	0.9343068855257782	0.031625921026565446	1.0084728362935258	8.217441731458046E-4	0.028439687067092614	-4.091554882452999	7.769685152267755	3.077875036892679
46000	-8188.769142684185	-8179.041562677065	-9.727580007119801	-8179.041562677065	1.035221523489224	0.015642572874866176	0.999186551928566	3.9494618778538845E-4	0.01982049616694155	-9.18206738902388	4.2422492750123695	0.30164684045028567
47000	-8184.310359706378	-8175.654846204031	-8.655513502346954	-8175.654846204031	0.9838257484036192	0.05929767226480344	1.0260639302355254	0.0029888947582786735	0.05364931505898447	-5.998639689494614	4.450543390981865	1.6372481764837419
48000	-8185.7674781152455	-8176.609687200606	-9.157790914639989	-8176.609687200606	0.9857094426501362	0.034097358896328415	1.001574758907252	8.604730617679017E-4	0.029410012424213136	-7.382721203437029	4.603511193542909	1.04240003556668
49000	-8185.111972866695	-8176.433879101083	-8.678093765612608	-8176.433879101083	0.9912276903528643	0.021738670809249433	0.9989797076682866	5.164106035237402E-4	0.022549492620969124	-4.372043419757544	11.665663098739826	2.883149852883861
50000	-8183.801775329521	-8174.612700211613	-9.189075117907947	-8174.612700211613	0.998251098174154	0.08058754506840232	0.970328443768051	0.00897491619453145	0.0959361888363096	-5.584338505992039	6.0535972249826875	2.080498475381948
51000	-8187.475239712278	-8176.72694405189	-10.748295660387742	-8176.72694405189	1.0479591847891734	0.08899215929921482	0.9152958193236331	0.005088911433587853	0.07498625703568425	-2.8482532233406355	26.859782007420062	4.818145939859853
52000	-8184.734962835742	-8177.031976532656	-7.702986303086494	-8177.031976532656	0.9867559943623975	0.0023281122137270094	0.9986870133395955	2.6439778543195855E-6	0.001627311962932411	-3.638155640461667	12.639914051219721	3.6410963337940285
53000	-8184.0926410812035	-8175.647945108973	-8.444695972230893	-8175.647945108973	0.9621537449212666	9.504531084088291E-4	1.0004009135326846	8.151701829391602E-7	9.026676919465859E-4	-1.778936656748032	54.2513893147438	5.201323829367091
54000	-8184.981444437604	-8176.959708494601	-8.021735943003367	-8176.959708494601	0.994699264714302	2.0132726726768013E-4	1.00005901770667	2.2469217249970286E-8	1.4989121771041754E-4	-2.475991818867758	50.7975627727095	4.86359448378381
55000	-8190.182657286872	-8177.965316529066	-12.217340757807	-8177.965316529066	0.9771400011905169	0.03888111539758303	1.0286267529194846	0.001708592183015572	0.04045297856410172	0.04820061108884999	252.20046207449872	7.456495216045894
56000	-8187.908443717267	-8178.252133069821	-9.656310647446112	-8178.252133069821	0.9673063586481057	0.0466339897573406	1.0163565956327696	0.002702146071561176	0.05077544831468266	-2.936944004318274	25.733729705202922	4.088730988496563
57000	-8191.651000356171	-8178.976291023554	-12.67470933261655	-8178.976291023554	1.1255850206326636	0.13310651462912226	0.9811109772600279	0.018139378258362367	0.13576028231630902	-3.7173818968124372	78.41363556391366	4.503192648770237
58000	-8186.03666419337	-8176.263323039262	-9.773341154107772	-8176.263323039262	0.9347653777833923	0.11266303796446353	1.0300964310439231	0.017050631180983777	0.12681068096090625	-2.672964803415913	20.398270882540317	4.123091134092899
59000	-8186.333067819133	-8176.588992311479	-9.744075507654482	-8176.588992311479	1.0359250724498603	0.13419367308273156	1.0294408434970703	0.018576941724000966	0.13423489885614545	-4.987675215673875	9.62303622860793	2.3935117176437517
60000	-8186.397532495574	-8176.381146991082	-10.016385504492328	-8176.381146991082	0.9619470617557967	0.06309048021861596	1.0386137673623008	0.0031485934142083277	0.054663586399122055	-7.1587013500973296	7.029925502658774	1.3424324663398477
61000	-8186.87583951261	-8177.445936842377	-9.429902670232677	-8177.445936842377	1.0766316561865845	0.045813413662975526	0.989614191947967	0.0014618746981685206	0.03853546030039029	-3.913417197780561	11.076730899878537	3.7391278282615468
62000	-8185.912828855723	-8175.988314001868	-9.924514853855188	-8175.988314001868	0.991512821752367	0.03261572739763876	0.9828707068995048	0.001110259379666402	0.0340266380628379	-1.2248343051954986	45.46553303107326	5.701208715556422
63000	-8187.742788516927	-8176.059365773586	-11.68342274334113	-8176.059365773586	0.9758741527168352	0.025448240313707602	0.9999781806148418	5.472790599655098E-4	0.023516937756783745	-0.7090973017400568	89.22569336366274	7.434654403287157
64000	-8191.860827665706	-8178.894697183555	-12.966130482150753	-8178.894697183555	1.0216697529554803	0.00873830366626851	0.999468912981356	1.1314783968749084E-4	0.010646542662136223	0.5295941097832837	676.1981364616752	8.466626812627176
65000	-8186.41566992363	-8175.7537528348785	-10.661917088752027	-8175.7537528348785	1.0002881674870776	0.0033611253329799	0.9988321693468148	9.579713097669373E-6	0.003098123133087383	0.15697082337070944	207.1600423699471	7.426749378335842
66000	-8193.899045461276	-8179.006063422759	-14.89298203851638	-8179.006063422759	1.0381307784413902	0.12063027594090636	0.983174853360548	0.024029647321693628	0.15196864045367647	-1.4956188867080726	551.7550336155671	7.070103173782176
67000	-8191.163471145233	-8177.969306225991	-13.19416491924239	-8177.969306225991	1.0981116259422146	0.025528466883398847	0.9821282181050043	0.0011665523510499222	0.03456105881511137	-0.23383206136390822	530.6559478593822	7.636057762999657
68000	-8191.453532284964	-8176.24309546546	-15.21043681950373	-8176.24309546546	0.9597894574886308	0.011229078261246698	0.9996177385155316	9.560330786717227E-5	0.00976042882379102	-0.6452977323840041	1111.6856262527212	8.916908663397004
69000	-8189.404440324969	-8175.214620403192	-14.189819921776477	-8175.214620403192	1.0428588919260942	0.20649779644660782	1.0183807032847505	0.04635660383604669	0.21368823330566147	-1.5395990087124396	101.90279805610734	7.5397103917753725
70000	-8192.099618777387	-8179.33800568313	-12.761613094256669	-8179.33800568313	1.081751219055357	0.04392486219517995	0.9903831001940396	0.0014888042619764816	0.038843085351448085	-2.839318124821311	147.73091083712507	5.578717810191474
71000	-8187.3624931967215	-8177.210554459632	-10.151938737090061	-8177.210554459632	1.0465148823477226	0.013669984387886797	1.0006624131153212	1.818584775363054E-4	0.013472311460188518	-1.324648073043598	89.7934823012847	5.5982303364394195
72000	-8190.093429281229	-8178.778049913253	-11.315379367975899	-8178.778049913253	1.0040476138771262	0.007114541717766697	0.9974261760369367	5.222741398039628E-5	0.007223807409576738	-0.31173885965916526	230.1245915220753	7.151306648959821
73000	-8192.121043585905	-8178.0535208447145	-14.067522741189554	-8178.0535208447145	0.9434916191887659	0.013240294146887885	1.0031055334096717	1.4526653120218563E-4	0.012079786677663296	-3.394230461020112	252.2614822915511	6.427107441842459
74000	-8193.639519447108	-8180.25366490059	-13.3858545465176	-8180.25366490059	1.1046722571425047	0.04218369493663553	0.9936041905071904	0.0012246011394494364	0.035039644519733036	-0.24913793619796687	504.8100352747324	7.587530604994765
75000	-8193.36880756669	-8175.851476844207	-17.517330722482967	-8175.851476844207	1.158192759025963	0.12636491711177134	0.9447954925585061	0.01453388930442802	0.1278315517082229	-1.5042892013433902	2167.3143470775667	8.281242949089219
76000	-8195.61185022354	-8180.436917403147	-15.174932820393058	-8180.436917403147	1.1589765266175907	0.22537107157631506	0.8965667111099006	0.05222836599158655	0.23076682730407222	-0.929285371321571	558.8501181603383	7.343589700076239
77000	-8190.032119645587	-8177.287426490962	-12.744693154624768	-8177.287426490962	1.0023765700984735	0.010878949302741608	0.9931828225757634	8.941999432245896E-5	0.009498869888608345	0.1452400626024939	538.3583903962201	7.982311935403271
78000	-8186.690879498105	-8175.121863159563	-11.569016338541356	-8175.121863159563	0.9949557327892022	0.0010109929931416428	0.9998723747122721	9.033984811938563E-7	9.505648483502927E-4	-0.3375763468321842	399.5469887208699	7.74171375521937
79000	-8190.8040726317295	-8177.889450717258	-12.914621914471022	-8177.889450717258	0.9284335723702022	0.016048343297001576	1.0102316190118272	2.4598263744770525E-4	0.015589172914940889	-1.3810902606736306	301.13804160966697	7.014337654567374
80000	-8194.778866337088	-8180.605966080045	-14.172900257043107	-8180.605966080045	1.1337561596864603	0.1372836110727195	0.8879658205463528	0.02792296514276877	0.17425228925455655	-0.17207663320451472	675.6351419735964	7.367869777787298
81000	-8191.7725722642	-8177.828615092445	-13.943957171754395	-8177.828615092445	1.0385898915602723	0.03443958651348691	0.9866154500677221	6.572039837138516E-4	0.02571016801727682	-0.03395447593546619	511.8817930794584	8.460564594659587
82000	-8196.826615339894	-8185.199101052684	-11.627514287210895	-8185.199101052684	0.9242311575510521	0.018151635531352107	1.0126560833754443	2.0764925773190268E-4	0.014229330636251359	-0.37579669013551587	158.46688853295356	7.312338675735339
83000	-8194.772975860817	-8180.025395045586	-14.74758081523053	-8180.025395045586	1.0650733913927415	0.23441732332247003	1.0020459169184972	0.046823443631069606	0.1981850698292637	-1.9199439641923721	238.3806853161318	6.735785104061062
84000	-8188.483931576184	-8177.23204395352	-11.251887622664261	-8177.23204395352	1.2144427260301605	0.14890693036595706	0.9908012525822777	0.018078910110383754	0.1310475976118674	-2.6752740044111345	45.79707614884648	4.567239338780199
85000	-8189.409160103256	-8178.094967114559	-11.314192988697119	-8178.094967114559	1.1007872159636947	0.09463715890216272	0.9408542777529998	0.005738756596331905	0.07948092006183502	-5.5959912664866405	23.951582839474288	2.707804044795776
86000	-8191.330825245672	-8181.553580781395	-9.777244464276585	-8181.553580781395	1.1155514312181012	0.05715159330986823	0.9797735675052777	0.002069539407931226	0.0467075392076923	-2.87625370159129	29.855604325946018	4.00060985736372
87000	-8186.959601906061	-8176.62519140616	-10.334410499900496	-8176.62519140616	1.083014799748937	0.05324475954662087	1.0045780968528624	0.0031658740114009205	0.05595375031404847	-3.0570743371514895	39.00320389563034	4.152513975642222
88000	-8191.160952029698	-8178.986300057319	-12.174651972379337	-8178.986300057319	1.1365349514777248	0.03356691521786119	0.9864868961500696	0.0013589737447898412	0.03741808888849239	-6.996642145593526	31.08757781397082	2.543958731821456
89000	-8185.471353375266	-8176.59198436756	-8.87936900770534	-8176.59198436756	1.0211054688456134	0.02616385270151786	1.0192305155701507	6.707119745048747E-4	0.025602276721279602	-5.1113719455490685	10.134103796100927	2.3889469919483983
90000	-8185.283891390991	-8176.111282899239	-9.17260849175189	-8176.111282899239	1.005202622162245	0.037779385698857366	0.9914062613896485	0.0017443196690063876	0.042051955465464565	-3.711178663014789	16.997262896279064	3.3656746990706194
91000	-8185.7466811658505	-8178.1978687396095	-7.548812426241144	-8178.1978687396095	1.1249805625379574	0.006170713760130211	1.0000795733570182	3.462485274735865E-5	0.005888621505560224	-4.884127336700944	7.344796627455544	2.3249784057160947
92000	-8188.947947965192	-8179.783011675048	-9.164936290143423	-8179.783011675048	1.0460035270359653	0.060715916742598346	1.001964713846715	0.005081490887086173	0.07285508370889095	-3.5661051343091312	13.92040478713963	3.424280393495025
93000	-8185.150033963153	-8176.439481428636	-8.710552534516578	-8176.439481428636	0.9520495087913354	0.06276539554139268	1.0242363408591746	0.00235674732328138	0.047486392086830864	-3.9441192593910452	8.478922286585584	3.0670039967460108
94000	-8188.496978170269	-8175.365513641842	-13.131464528427014	-8175.365513641842	1.013181002268516	0.07222719094934278	1.0254594908040136	0.006305862687666485	0.08015404201582658	-3.3461137566211807	124.10695325611458	5.3129395420026455
95000	-8187.916413937502	-8175.991882243349	-11.924531694152515	-8175.991882243349	0.9851903404685136	0.10167509286351191	0.9920154191374579	0.011693496453835177	0.10859521350411372	-0.9023280071268454	124.67126965617663	6.310705765795085
96000	-8187.267004748131	-8174.124174514193	-13.14283023393742	-8174.124174514193	1.1068097721670072	0.2966468352212748	0.9044406857268861	0.07723362097013448	0.29495880376698996	-1.2215087123301616	123.39522031557685	6.216602890046137
