#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:twin" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:twin" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:twin">
#                <taxonset id="TaxonSet.twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:twin" name="distribution" x="@birthRate.t:twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:twin" name="distribution">
#            <parameter id="kappa1.s:twin" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:twin" name="distribution">
#            <parameter id="kappa2.s:twin" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@twin" id="treeLikelihood.twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:twin">
#            <siteModel id="SiteModel.s:twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:twin" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:twin" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:twin" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:twin" kappa1="@kappa1.s:twin" kappa2="@kappa2.s:twin" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:twin" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:twin" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:twin" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:twin" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
0	-8323.905160952032	-8345.672340209194	-8323.905160952032	-21.76717925716202	-8323.905160952032	18.7131234191592	2.661771161941886	2.583666670386019	0.2554829927426847	0.2574730263660858	0.23584378458592908	0.2512001963053004	-17.55384703224291	0.08286180211699486
1	-8231.295833921718	-8239.996999535777	-8231.295833921718	-8.701165614058986	-8231.295833921718	1.1251326879308972	3.5673259400542934	0.9084507299731499	0.24633201858925663	0.2574730263660858	0.2409149050349818	0.25528005000967574	-4.833157504036334	0.7213870598407168
2	-8112.921895852424	-8123.3245961079465	-8112.921895852424	-10.40270025552185	-8112.921895852424	1.5482619042702201	2.8820439707073793	0.5839798841831794	0.26073650348479877	0.24965313813415962	0.24099075322118685	0.24861960515985485	-6.839997392711891	0.5572891806956505
3	-7908.771045357811	-7919.4846267855755	-7908.771045357811	-10.713581427764742	-7908.771045357811	1.918933103114374	2.2462655582145987	1.4654213293381744	0.26125524593419575	0.25217501108909723	0.23595189281283355	0.25061785016387356	-7.104205118134933	0.38849854395198063
4	-7877.342306912288	-7880.855569652238	-7877.342306912288	-3.513262739950118	-7877.342306912288	0.46870406339123005	0.7916555166475657	0.7737174641349533	0.2599349129416904	0.25474253017611675	0.22759582106139498	0.2577267358207979	-0.727034572809242	1.544730008580095
5	-7811.6213642898965	-7823.577271594334	-7811.6213642898965	-11.955907304437448	-7811.6213642898965	1.9023715466802693	2.7311745426071705	0.9089121227576654	0.25953303752324824	0.26881146929708305	0.21477521866304336	0.25688027451662543	-8.378467790238176	1.3279464004126185
6	-7693.089823642169	-7698.349669120088	-7693.089823642169	-5.259845477919184	-7693.089823642169	0.6562482639731166	1.5071032080003408	2.05598131164179	0.24353583939632611	0.2771397043657147	0.2246074889784578	0.2547169672595013	-1.7084649573165627	2.672407129799018
7	-7636.080362365129	-7652.8296705633775	-7636.080362365129	-16.749308198248144	-7636.080362365129	8.89744672588005	1.338227618336484	3.762241576482049	0.252241221984391	0.2748713880262377	0.20273429784725874	0.27015309214211264	-12.6542789839358	0.24863920702673525
8	-7468.633086481694	-7476.752838600968	-7468.633086481694	-8.119752119274523	-7468.633086481694	1.336093418036875	0.9236848606304932	1.7870982867813725	0.2603858952999823	0.30318621938390167	0.19564630354320653	0.24078158177290956	-4.905267822101531	0.9171192730794285
9	-7423.042297739025	-7433.247276226954	-7423.042297739025	-10.204978487928791	-7423.042297739025	2.998131095256768	1.4144777596713853	0.6637832286259283	0.26332054381165765	0.2717138880130912	0.22021489946091294	0.24475066871433826	-7.211291326137996	0.6957568874769596
10	-7409.87722702011	-7416.720809119389	-7409.87722702011	-6.843582099279272	-7409.87722702011	1.0201173796556482	1.3178050790747993	0.809841236035177	0.2560349958603704	0.26836146721913834	0.2200190688395869	0.25558446808090435	-3.8573936512068245	0.8575237946333519
11	-7403.4961726890315	-7413.5850462711	-7403.4961726890315	-10.088873582068052	-7403.4961726890315	1.59196736591934	1.6698660838880253	1.2160596084333033	0.2574705952947177	0.2736329584697739	0.22846087755065708	0.24043556868485125	-6.8133252491579785	1.7755822748774177
12	-7399.482873934777	-7405.762943688289	-7399.482873934777	-6.280069753511802	-7399.482873934777	0.9952294263905073	0.8798816922496748	0.8237039796047694	0.2664317594302417	0.26672841126913227	0.2301539553114772	0.23668587398914873	-3.454517042357512	1.6055725475531537
13	-7391.859709428732	-7399.086057244171	-7391.859709428732	-7.226347815438986	-7391.859709428732	1.1277453781235363	1.3563157151984966	1.0988584155452858	0.26530192715252376	0.25033206183968926	0.24173021630418076	0.2426357947036061	-4.1259604618858265	1.2353577004050729
14	-7380.350897362822	-7388.636013204417	-7380.350897362822	-8.285115841594898	-7380.350897362822	1.1875461910318843	1.0649244528408275	0.9851331699662683	0.25962712814478783	0.2394757525859063	0.2542135127095406	0.24668360655976512	-5.342360524611468	2.2737402559221667
15	-7377.30592064621	-7385.108154420731	-7377.30592064621	-7.802233774520737	-7377.30592064621	1.225450585543612	1.0649244528408275	0.9851331699662683	0.25743125796275945	0.24567160796172877	0.24297763478723247	0.2539194992882791	-4.859478457537307	1.616388649008694
16	-7376.5458766525135	-7383.753955265526	-7376.5458766525135	-7.208078613013162	-7376.5458766525135	1.1673214997187065	1.0649244528408275	1.0790108416967752	0.25353908065772074	0.2388540869929767	0.25441637193618544	0.25319046041311694	-4.230776246845924	0.9542502163242049
17	-7375.961667671495	-7382.760348807255	-7375.961667671495	-6.798681135759573	-7375.961667671495	1.0778120449144695	1.1244394981665233	1.0790108416967752	0.254730758238249	0.24146868296471655	0.24749812517356878	0.25630243362346555	-3.798666055023447	1.1512182567538747
18	-7375.7802839344495	-7382.696126464129	-7375.7802839344495	-6.915842529678916	-7375.7802839344495	1.0892972215715377	1.16054252457158	1.0795465330981393	0.25363568258629865	0.24414380426442608	0.24472489599800457	0.25749561715127056	-3.901555704833972	1.3788034199610677
19	-7375.554702954641	-7383.327272052013	-7375.554702954641	-7.772569097372358	-7375.554702954641	1.2286088541559965	1.16054252457158	1.04549421765188	0.26629337081414456	0.23287475953902842	0.24071620107439662	0.2601156685724303	-4.771062109338728	1.6429021026185218
